timestamp,price,price.1,volume,SMA_15,EMA_15,RSI,target,close,volumeto,time,high,low,open,volumefrom,conversionType,conversionSymbol
2019-11-16,8498.94,,79597461.02,,,,,8498.94,79597461.02,1573862400.0,8539.42,8442.03,8468.57,9355.13,direct,
2019-11-17,8515.28,,122271717.68,,,,,8515.28,122271717.68,1573948800.0,8641.12,8411.3,8498.94,14296.75,direct,
2019-11-18,8190.16,,250358969.38,,,,,8190.16,250358969.38,1574035200.0,8537.87,8075.63,8515.28,30048.32,direct,
2019-11-19,8133.57,,198180594.35,,,,,8133.57,198180594.35,1574121600.0,8215.95,8016.54,8190.16,24402.6,direct,
2019-11-20,8093.6,,147086043.41,,,,,8093.6,147086043.41,1574208000.0,8232.23,8047.73,8133.57,18105.11,direct,
2019-11-21,7632.59,,354377783.29,,,,,7632.59,354377783.29,1574294400.0,8133.73,7437.33,8093.6,45760.44,direct,
2019-11-22,7292.2,,680349857.19,,,,,7292.2,680349857.19,1574380800.0,7721.9,6815.03,7632.59,94065.31,direct,
2019-11-23,7339.24,,185099411.4,,,,,7339.24,185099411.4,1574467200.0,7368.18,7119.41,7292.2,25474.86,direct,
2019-11-24,6930.09,,249710266.27,,,,,6930.09,249710266.27,1574553600.0,7364.59,6888.89,7339.24,35108.24,direct,
2019-11-25,7138.23,,596056755.83,,,,,7138.23,596056755.83,1574640000.0,7386.06,6560.13,6930.09,85742.76,direct,
2019-11-26,7170.11,,259675008.66,,,,,7170.11,259675008.66,1574726400.0,7350.44,7042.5,7138.23,36264.64,direct,
2019-11-27,7531.5,,485895588.26,,,,,7531.5,485895588.26,1574812800.0,7681.51,6873.1,7170.11,66406.48,direct,
2019-11-28,7442.33,,225350756.08,,,,,7442.33,225350756.08,1574899200.0,7663.45,7388.79,7531.5,29886.7,direct,
2019-11-29,7769.38,,285280637.6,,,,,7769.38,285280637.6,1574985600.0,7872.17,7425.49,7442.33,37243.54,direct,
2019-11-30,7571.77,,189533166.63,,,,,7571.77,189533166.63,1575072000.0,7821.01,7487.1,7769.38,24778.5,direct,
2019-12-01,7420.53,,226245528.68,,,,,7420.53,226245528.68,1575158400.0,7575.5,7261.95,7571.77,30676.77,direct,
2019-12-02,7320.94,,184009273.35,,,,,7320.94,184009273.35,1575244800.0,7442.62,7193.09,7420.53,25163.31,direct,
2019-12-03,7313.64,,135997337.7,,,,,7313.64,135997337.7,1575331200.0,7420.34,7260.93,7320.94,18521.73,direct,
2019-12-04,7207.78,,360525572.37,,,,,7207.78,360525572.37,1575417600.0,7764.68,7110.76,7313.64,49046.2,direct,
2019-12-05,7406.75,,220875659.79,,,,,7406.75,220875659.79,1575504000.0,7492.96,7175.85,7207.78,30054.36,direct,
2019-12-06,7558.58,,209851296.57,,,,,7558.58,209851296.57,1575590400.0,7607.79,7323.86,7406.75,28169.83,direct,
2019-12-07,7514.86,,106572219.77,,,,,7514.86,106572219.77,1575676800.0,7640.51,7503.1,7558.58,14093.87,direct,
2019-12-08,7539.7,,120000308.79,,,,,7539.7,120000308.79,1575763200.0,7594.8,7414.51,7514.86,15949.09,direct,
2019-12-09,7350.62,,262161330.42,,,,,7350.62,262161330.42,1575849600.0,7667.04,7296.42,7539.7,35089.72,direct,
2019-12-10,7233.84,,170419385.84,,,,,7233.84,170419385.84,1575936000.0,7403.64,7176.42,7350.62,23348.59,direct,
2019-12-11,7212.01,,143267855.45,,,,,7212.01,143267855.45,1576022400.0,7284.74,7167.13,7233.84,19799.94,direct,
2019-12-12,7199.39,,201666958.32,,,,,7199.39,201666958.32,1576108800.0,7307.96,7105.35,7212.01,28003.83,direct,
2019-12-13,7261.72,,135777984.61,,,,,7261.72,135777984.61,1576195200.0,7308.08,7199.39,7199.39,18725.31,direct,
2019-12-14,7080.29,,111796861.42,,,,,7080.29,111796861.42,1576281600.0,7283.78,7033.14,7261.72,15624.21,direct,
2019-12-15,7132.39,,113742866.17,,,,,7132.39,113742866.17,1576368000.0,7204.93,7030.37,7080.29,15972.7,direct,
2019-12-16,6897.33,,278223344.11,,,,,6897.33,278223344.11,1576454400.0,7172.46,6869.19,7132.39,39619.58,direct,
2019-12-17,6635.84,,310739632.42,,,,,6635.84,310739632.42,1576540800.0,6948.12,6585.46,6897.33,46023.51,direct,
2019-12-18,7294.53,,491429584.47,,,,,7294.53,491429584.47,1576627200.0,7442.26,6450.69,6635.84,71573.09,direct,
2019-12-19,7159.26,,249541907.16,,,,,7159.26,249541907.16,1576713600.0,7376.98,7057.66,7294.53,34799.1,direct,
2019-12-20,7203.41,,168963964.55,,,,,7203.41,168963964.55,1576800000.0,7234.56,7094.06,7159.26,23556.25,direct,
2019-12-21,7159.47,,86864836.52,,,,,7159.47,86864836.52,1576886400.0,7213.86,7132.82,7203.41,12101.12,direct,
2019-12-22,7517.58,,200586646.53,,,,,7517.58,200586646.53,1576972800.0,7527.4,7143.17,7159.47,27325.26,direct,
2019-12-23,7326.6,,336425000.06,,,,,7326.6,336425000.06,1577059200.0,7694.65,7275.28,7517.58,44770.93,direct,
2019-12-24,7260.91,,203013413.87,,,,,7260.91,203013413.87,1577145600.0,7429.42,7175.5,7326.6,27770.75,direct,
2019-12-25,7202.72,,108513256.34,,,,,7202.72,108513256.34,1577232000.0,7280.52,7132.3,7260.91,15012.21,direct,
2019-12-26,7207.23,,169067214.27,,,,,7207.23,169067214.27,1577318400.0,7442.21,7167.44,7202.72,23254.3,direct,
2019-12-27,7253.82,,183588691.22,,,,,7253.82,183588691.22,1577404800.0,7267.46,7061.61,7207.23,25489.38,direct,
2019-12-28,7316.23,,106581355.23,,,,,7316.23,106581355.23,1577491200.0,7368.09,7253.61,7253.82,14542.71,direct,
2019-12-29,7399.49,,135257936.53,,,,,7399.49,135257936.53,1577577600.0,7540.65,7295.33,7316.23,18230.94,direct,
2019-12-30,7234.44,,168180498.67,,,,,7234.44,168180498.67,1577664000.0,7414.07,7224.79,7399.49,23030.92,direct,
2019-12-31,7183.88,,140384995.27,,,,,7183.88,140384995.27,1577750400.0,7325.24,7141.94,7234.44,19424.26,direct,
2020-01-01,7189.94,,85986188.11,,,,,7189.94,85986188.11,1577836800.0,7267.16,7171.82,7183.88,11872.0,direct,
2020-01-02,6965.72,,187393954.35,,,,,6965.72,187393954.35,1577923200.0,7224.84,6945.83,7189.94,26531.32,direct,
2020-01-03,7339.7,,376690440.38,,,,,7339.7,376690440.38,1578009600.0,7407.11,6882.62,6965.72,51975.01,direct,
2020-01-04,7357.5,,162106895.05,,,,,7357.5,162106895.05,1578096000.0,7405.75,7278.6,7339.7,22083.57,direct,
2020-01-05,7359.96,,179147746.87,,,,,7359.96,179147746.87,1578182400.0,7501.42,7330.07,7357.5,24084.13,direct,
2020-01-06,7762.69,,352286216.6,,,,,7762.69,352286216.6,1578268800.0,7799.63,7355.11,7359.96,46443.66,direct,
2020-01-07,8160.36,,600054472.25,,,,,8160.36,600054472.25,1578355200.0,8218.63,7736.57,7762.69,75423.75,direct,
2020-01-08,8045.15,,699004342.7,,,,,8045.15,699004342.7,1578441600.0,8458.65,7873.97,8160.36,85087.59,direct,
2020-01-09,7817.35,,316199456.84,,,,,7817.35,316199456.84,1578528000.0,8047.11,7757.04,8045.15,40045.64,direct,
2020-01-10,8190.31,,441131626.25,,,,,8190.31,441131626.25,1578614400.0,8192.05,7682.56,7817.35,55534.09,direct,
2020-01-11,8024.58,,250060123.9,,,,,8024.58,250060123.9,1578700800.0,8287.42,8003.87,8190.31,30734.63,direct,
2020-01-12,8181.49,,142197585.82,,,,,8181.49,142197585.82,1578787200.0,8185.14,7968.4,8024.58,17525.61,direct,
2020-01-13,8106.56,,184437465.66,,,,,8106.56,184437465.66,1578873600.0,8200.4,8057.37,8181.49,22746.0,direct,
2020-01-14,8820.95,,768098459.01,,,,,8820.95,768098459.01,1578960000.0,8874.07,8106.4,8106.56,89444.78,direct,
2020-01-15,8813.21,,441186933.78,,,,,8813.21,441186933.78,1579046400.0,8890.04,8559.93,8820.95,50394.79,direct,
2020-01-16,8719.63,,290989712.92,,,,,8719.63,290989712.92,1579132800.0,8846.78,8586.56,8813.21,33539.82,direct,
2020-01-17,8894.83,,432856377.78,,,,,8894.83,432856377.78,1579219200.0,9004.35,8665.99,8719.63,48787.4,direct,
2020-01-18,8909.28,,176837362.25,,,,,8909.28,176837362.25,1579305600.0,8974.65,8807.26,8894.83,19872.9,direct,
2020-01-19,8702.59,,421483277.31,,,,,8702.59,421483277.31,1579392000.0,9177.39,8508.15,8909.28,47750.9,direct,
2020-01-20,8634.03,,189247381.47,,,,,8634.03,189247381.47,1579478400.0,8737.36,8521.52,8702.59,21888.47,direct,
2020-01-21,8724.84,,196404470.17,,,,,8724.84,196404470.17,1579564800.0,8771.75,8479.9,8634.03,22731.19,direct,
2020-01-22,8667.26,,149906743.85,,,,,8667.26,149906743.85,1579651200.0,8793.74,8582.43,8724.84,17278.13,direct,
2020-01-23,8394.28,,323273085.37,,,,,8394.28,323273085.37,1579737600.0,8680.93,8290.98,8667.26,38348.08,direct,
2020-01-24,8431.78,,233502998.73,,,,,8431.78,233502998.73,1579824000.0,8517.5,8225.83,8394.28,27811.03,direct,
2020-01-25,8345.88,,119345600.29,,,,,8345.88,119345600.29,1579910400.0,8444.32,8263.42,8431.78,14296.82,direct,
2020-01-26,8602.37,,189985702.21,,,,,8602.37,189985702.21,1579996800.0,8605.33,8302.57,8345.88,22444.54,direct,
2020-01-27,8898.94,,329416202.64,,,,,8898.94,329416202.64,1580083200.0,8991.01,8572.37,8602.37,37524.75,direct,
2020-01-28,9391.97,,471220882.55,,,,,9391.97,471220882.55,1580169600.0,9407.39,8892.58,8898.94,51850.54,direct,
2020-01-29,9286.18,,345265419.21,,,,,9286.18,345265419.21,1580256000.0,9429.16,9234.27,9391.97,36978.22,direct,
2020-01-30,9501.38,,430815723.66,,,,,9501.38,430815723.66,1580342400.0,9561.26,9181.72,9286.18,45852.79,direct,
2020-01-31,9342.23,,292627757.98,,,,,9342.23,292627757.98,1580428800.0,9518.87,9208.36,9501.38,31334.26,direct,
2020-02-01,9384.45,,138614091.6,,,,,9384.45,138614091.6,1580515200.0,9455.92,9296.57,9342.23,14778.25,direct,
2020-02-02,9334.25,,225322638.39,,,,,9334.25,225322638.39,1580601600.0,9469.84,9169.21,9384.45,24059.37,direct,
2020-02-03,9288.96,,312315107.48,,,,,9288.96,312315107.48,1580688000.0,9605.66,9230.83,9334.25,33363.87,direct,
2020-02-04,9171.98,,244997961.95,,,,,9171.98,244997961.95,1580774400.0,9347.12,9089.52,9288.96,26614.92,direct,
2020-02-05,9611.42,,448381299.88,,,,,9611.42,448381299.88,1580860800.0,9750.28,9162.98,9171.98,47150.99,direct,
2020-02-06,9755.84,,410313693.85,,,,,9755.84,410313693.85,1580947200.0,9853.08,9533.37,9611.42,42264.62,direct,
2020-02-07,9808.36,,249852208.28,,,,,9808.36,249852208.28,1581033600.0,9866.18,9714.16,9755.84,25549.21,direct,
2020-02-08,9898.25,,244352034.45,,,,,9898.25,244352034.45,1581120000.0,9936.26,9665.26,9808.36,24889.03,direct,
2020-02-09,10157.78,,340301629.71,,,,,10157.78,340301629.71,1581206400.0,10162.71,9880.67,9898.25,33829.57,direct,
2020-02-10,9858.03,,406256357.82,,,,,9858.03,406256357.82,1581292800.0,10185.09,9761.16,10157.78,40941.28,direct,
2020-02-11,10269.43,,495614708.0,,,,,10269.43,495614708.0,1581379200.0,10370.44,9716.32,9858.03,49240.73,direct,
2020-02-12,10347.93,,449510878.91,,,,,10347.93,449510878.91,1581465600.0,10475.43,10250.55,10269.43,43484.9,direct,
2020-02-13,10233.32,,507955951.95,,,,,10233.32,507955951.95,1581552000.0,10500.54,10081.02,10347.93,49389.81,direct,
2020-02-14,10360.37,,297409586.88,,,,,10360.37,297409586.88,1581638400.0,10387.37,10103.67,10233.32,28984.69,direct,
2020-02-15,9905.43,,300819428.52,,,,,9905.43,300819428.52,1581724800.0,10388.6,9789.89,10360.37,29878.88,direct,
2020-02-16,9925.51,,272176494.52,,,,,9925.51,272176494.52,1581811200.0,10042.6,9634.4,9905.43,27579.54,direct,
2020-02-17,9702.48,,359702988.14,,,,,9702.48,359702988.14,1581897600.0,9958.46,9482.71,9925.51,37157.31,direct,
2020-02-18,10182.6,,382869718.91,,,,,10182.6,382869718.91,1581984000.0,10274.35,9618.77,9702.48,38551.14,direct,
2020-02-19,9602.43,,473100344.44,,,,,9602.43,473100344.44,1582070400.0,10300.04,9340.17,10182.6,47506.68,direct,
2020-02-20,9608.8,,352949373.64,,,,,9608.8,352949373.64,1582156800.0,9698.59,9402.81,9602.43,36843.12,direct,
2020-02-21,9697.86,,293546157.49,,,,,9697.86,293546157.49,1582243200.0,9766.16,9582.07,9608.8,30286.18,direct,
2020-02-22,9671.46,,118171544.81,,,,,9671.46,118171544.81,1582329600.0,9720.21,9577.84,9697.86,12206.36,direct,
2020-02-23,9977.39,,228093371.59,,,,,9977.39,228093371.59,1582416000.0,10011.4,9669.88,9671.46,23058.71,direct,
2020-02-24,9664.21,,331102536.15,,,,,9664.21,331102536.15,1582502400.0,10019.3,9495.76,9977.39,34044.18,direct,
2020-02-25,9316.18,,329372824.71,,,,,9316.18,329372824.71,1582588800.0,9682.05,9258.4,9664.21,34827.75,direct,
2020-02-26,8793.5,,588359496.49,,,,,8793.5,588359496.49,1582675200.0,9379.07,8652.97,9316.18,65447.95,direct,
2020-02-27,8821.5,,413657559.37,,,,,8821.5,413657559.37,1582761600.0,8978.84,8540.74,8793.5,47005.39,direct,
2020-02-28,8719.29,,360795192.37,,,,,8719.29,360795192.37,1582848000.0,8908.8,8449.12,8821.5,41600.5,direct,
2020-02-29,8545.45,,146455562.43,,,,,8545.45,146455562.43,1582934400.0,8815.63,8545.32,8719.29,16806.37,direct,
2020-03-01,8549.38,,219324311.08,,,,,8549.38,219324311.08,1583020800.0,8776.71,8443.57,8545.45,25550.31,direct,
2020-03-02,8919.74,,290280969.41,,,,,8919.74,290280969.41,1583107200.0,8983.78,8521.79,8549.38,33004.6,direct,
2020-03-03,8765.68,,252211805.89,,,,,8765.68,252211805.89,1583193600.0,8940.69,8680.57,8919.74,28648.83,direct,
2020-03-04,8773.78,,194233894.05,,,,,8773.78,194233894.05,1583280000.0,8863.91,8690.82,8765.68,22115.34,direct,
2020-03-05,9074.82,,305196274.33,,,,,9074.82,305196274.33,1583366400.0,9179.74,8772.83,8773.78,33760.74,direct,
2020-03-06,9160.39,,192168163.64,,,,,9160.39,192168163.64,1583452800.0,9183.26,9015.35,9074.82,21090.1,direct,
2020-03-07,8903.72,,187063951.77,,,,,8903.72,187063951.77,1583539200.0,9225.42,8880.33,9160.39,20669.17,direct,
2020-03-08,8057.67,,533371350.28,,,,,8057.67,533371350.28,1583625600.0,8920.28,8033.06,8903.72,63231.33,direct,
2020-03-09,7944.4,,682781069.24,,,,,7944.4,682781069.24,1583712000.0,8200.82,7664.34,8057.67,86700.45,direct,
2020-03-10,7894.66,,427332546.47,,,,,7894.66,427332546.47,1583798400.0,8165.09,7758.12,7944.4,53646.28,direct,
2020-03-11,7945.36,,372704355.27,,,,,7945.36,372704355.27,1583884800.0,7998.79,7614.48,7894.66,47596.23,direct,
2020-03-12,4916.78,,1769476928.68,,,,,4916.78,1769476928.68,1583971200.0,7984.16,4736.21,7945.36,286243.45,direct,
2020-03-13,5632.58,,1663092005.9,,,,,5632.58,1663092005.9,1584057600.0,5984.55,3948.92,4916.78,319316.54,direct,
2020-03-14,5181.77,,474539626.45,,,,,5181.77,474539626.45,1584144000.0,5665.57,5069.29,5632.58,87978.27,direct,
2020-03-15,5357.02,,568696762.62,,,,,5357.02,568696762.62,1584230400.0,5961.78,5114.06,5181.77,105160.64,direct,
2020-03-16,5045.0,,996661883.31,,,,,5045.0,996661883.31,1584316800.0,5364.93,4454.22,5357.02,203116.86,direct,
2020-03-17,5337.66,,618671971.75,,,,,5337.66,618671971.75,1584403200.0,5561.43,4950.9,5045.0,116314.49,direct,
2020-03-18,5413.06,,576456805.62,,,,,5413.06,576456805.62,1584489600.0,5451.02,5024.71,5337.66,109210.96,direct,
2020-03-19,6184.88,,868668216.67,,,,,6184.88,868668216.67,1584576000.0,6418.99,5268.33,5413.06,147007.71,direct,
2020-03-20,6206.44,,947038097.64,,,,,6206.44,947038097.64,1584662400.0,6932.04,5691.69,6184.88,148232.44,direct,
2020-03-21,6195.43,,415771088.67,,,,,6195.43,415771088.67,1584748800.0,6459.65,5876.79,6206.44,67262.29,direct,
2020-03-22,5828.15,,457211401.95,,,,,5828.15,457211401.95,1584835200.0,6415.14,5750.68,6195.43,75451.24,direct,
2020-03-23,6503.53,,667919370.22,,,,,6503.53,667919370.22,1584921600.0,6614.56,5703.64,5828.15,107692.99,direct,
2020-03-24,6767.18,,700444488.16,,,,,6767.18,700444488.16,1585008000.0,6857.49,6406.64,6503.53,105151.69,direct,
2020-03-25,6694.21,,566264216.07,,,,,6694.21,566264216.07,1585094400.0,6980.29,6483.0,6767.18,84721.04,direct,
2020-03-26,6757.95,,302121295.09,,,,,6757.95,302121295.09,1585180800.0,6796.12,6539.61,6694.21,45203.7,direct,
2020-03-27,6382.8,,381303011.52,,,,,6382.8,381303011.52,1585267200.0,6876.97,6312.53,6757.95,57134.12,direct,
2020-03-28,6252.49,,378476570.98,,,,,6252.49,378476570.98,1585353600.0,6384.56,6051.23,6382.8,60814.06,direct,
2020-03-29,5882.2,,286789900.17,,,,,5882.2,286789900.17,1585440000.0,6286.96,5882.2,6252.49,47232.21,direct,
2020-03-30,6403.31,,445848282.11,,,,,6403.31,445848282.11,1585526400.0,6616.94,5874.8,5882.2,70623.69,direct,
2020-03-31,6423.61,,233613490.19,,,,,6423.61,233613490.19,1585612800.0,6531.66,6350.61,6403.31,36169.65,direct,
2020-04-01,6663.63,,377164250.74,,,,,6663.63,377164250.74,1585699200.0,6716.04,6168.0,6423.61,59228.61,direct,
2020-04-02,6804.42,,635319847.54,,,,,6804.42,635319847.54,1585785600.0,7245.15,6585.75,6663.63,93059.32,direct,
2020-04-03,6743.68,,379639119.54,,,,,6743.68,379639119.54,1585872000.0,7044.01,6618.82,6804.42,55578.32,direct,
2020-04-04,6875.95,,230044243.33,,,,,6875.95,230044243.33,1585958400.0,7010.45,6671.05,6743.68,33774.99,direct,
2020-04-05,6781.64,,182019861.58,,,,,6781.64,182019861.58,1586044800.0,6910.39,6689.07,6875.95,26776.41,direct,
2020-04-06,7347.22,,560075869.57,,,,,7347.22,560075869.57,1586131200.0,7359.05,6779.91,6781.64,78676.82,direct,
2020-04-07,7201.57,,516422836.71,,,,,7201.57,516422836.71,1586217600.0,7462.51,7084.52,7347.22,70648.16,direct,
2020-04-08,7367.37,,445330043.76,,,,,7367.37,445330043.76,1586304000.0,7425.85,7157.96,7201.57,60952.77,direct,
2020-04-09,7294.55,,321287689.9,,,,,7294.55,321287689.9,1586390400.0,7374.01,7124.88,7367.37,44071.93,direct,
2020-04-10,6876.49,,440132415.16,,,,,6876.49,440132415.16,1586476800.0,7304.8,6757.67,7294.55,63355.47,direct,
2020-04-11,6887.6,,171352839.69,,,,,6887.6,171352839.69,1586563200.0,6956.27,6785.52,6876.49,24917.32,direct,
2020-04-12,6913.76,,297514761.29,,,,,6913.76,297514761.29,1586649600.0,7199.97,6802.16,6887.6,42382.58,direct,
2020-04-13,6859.43,,426458894.19,,,,,6859.43,426458894.19,1586736000.0,6913.76,6612.34,6913.76,63091.4,direct,
2020-04-14,6879.44,,307409556.74,,,,,6879.44,307409556.74,1586822400.0,6986.75,6773.97,6859.43,44630.96,direct,
2020-04-15,6629.54,,336722796.75,,,,,6629.54,336722796.75,1586908800.0,6937.49,6614.79,6879.44,49708.81,direct,
2020-04-16,7114.55,,685621725.46,,,,,7114.55,685621725.46,1586995200.0,7207.11,6487.08,6629.54,98809.08,direct,
2020-04-17,7037.12,,324325510.78,,,,,7037.12,324325510.78,1587081600.0,7155.17,7005.79,7114.55,45840.75,direct,
2020-04-18,7264.29,,258251102.86,,,,,7264.29,258251102.86,1587168000.0,7304.35,7028.43,7037.12,35919.74,direct,
2020-04-19,7132.88,,211422409.66,,,,,7132.88,211422409.66,1587254400.0,7276.84,7072.33,7264.29,29493.83,direct,
2020-04-20,6842.45,,452319848.99,,,,,6842.45,452319848.99,1587340800.0,7225.23,6770.07,7132.88,64707.0,direct,
2020-04-21,6855.11,,305844254.34,,,,,6855.11,305844254.34,1587427200.0,6948.78,6779.51,6842.45,44531.91,direct,
2020-04-22,7135.41,,308254465.67,,,,,7135.41,308254465.67,1587513600.0,7165.43,6831.44,6855.11,43780.72,direct,
2020-04-23,7489.25,,599195847.97,,,,,7489.25,599195847.97,1587600000.0,7731.56,7041.2,7135.41,81106.87,direct,
2020-04-24,7509.44,,389027134.45,,,,,7509.44,389027134.45,1587686400.0,7607.28,7408.35,7489.25,51734.5,direct,
2020-04-25,7546.92,,227962632.37,,,,,7546.92,227962632.37,1587772800.0,7708.4,7445.98,7509.44,30165.48,direct,
2020-04-26,7701.35,,251857766.26,,,,,7701.35,251857766.26,1587859200.0,7705.3,7497.88,7546.92,33092.14,direct,
2020-04-27,7787.41,,374439201.77,,,,,7787.41,374439201.77,1587945600.0,7790.33,7639.98,7701.35,48551.15,direct,
2020-04-28,7760.32,,297442241.62,,,,,7760.32,297442241.62,1588032000.0,7791.85,7671.26,7787.41,38507.32,direct,
2020-04-29,8784.96,,1324299206.24,,,,,8784.96,1324299206.24,1588118400.0,8952.44,7733.02,7760.32,157978.19,direct,
2020-04-30,8637.56,,1439132256.65,,,,,8637.56,1439132256.65,1588204800.0,9460.77,8416.64,8784.96,161267.28,direct,
2020-05-01,8829.12,,620133839.66,,,,,8829.12,620133839.66,1588291200.0,9066.47,8631.39,8637.56,70407.63,direct,
2020-05-02,8981.11,,321429140.42,,,,,8981.11,321429140.42,1588377600.0,9013.29,8768.81,8829.12,36139.66,direct,
2020-05-03,8907.19,,534161419.79,,,,,8907.19,534161419.79,1588464000.0,9197.48,8735.78,8981.11,59476.78,direct,
2020-05-04,8881.65,,568639005.2,,,,,8881.65,568639005.2,1588550400.0,8968.9,8537.49,8907.19,64835.52,direct,
2020-05-05,9029.75,,538111122.64,,,,,9029.75,538111122.64,1588636800.0,9119.13,8781.58,8881.65,60185.36,direct,
2020-05-06,9153.2,,818515486.36,,,,,9153.2,818515486.36,1588723200.0,9408.99,8924.06,9029.75,88912.83,direct,
2020-05-07,9999.93,,1213223439.69,,,,,9999.93,1213223439.69,1588809600.0,10064.33,9042.52,9153.2,125991.41,direct,
2020-05-08,9808.18,,907665361.58,,,,,9808.18,907665361.58,1588896000.0,10041.73,9728.64,9999.93,91540.3,direct,
2020-05-09,9541.13,,580103588.21,,,,,9541.13,580103588.21,1588982400.0,9912.22,9525.77,9808.18,59814.44,direct,
2020-05-10,8735.05,,1159765920.88,,,,,8735.05,1159765920.88,1589068800.0,9556.85,8228.22,9541.13,133597.2,direct,
2020-05-11,8568.88,,1259789388.45,,,,,8568.88,1259789388.45,1589155200.0,9164.84,8228.58,8735.05,144898.27,direct,
2020-05-12,8821.18,,580579256.62,,,,,8821.18,580579256.62,1589241600.0,8975.74,8541.95,8568.88,66073.43,direct,
2020-05-13,9317.44,,622255318.55,,,,,9317.44,622255318.55,1589328000.0,9407.67,8807.57,8821.18,68248.72,direct,
2020-05-14,9793.19,,936692997.58,,,,,9793.19,936692997.58,1589414400.0,9937.97,9263.29,9317.44,97176.37,direct,
2020-05-15,9311.69,,798930933.92,,,,,9311.69,798930933.92,1589500800.0,9841.71,9149.13,9793.19,84280.62,direct,
2020-05-16,9387.08,,348262438.61,,,,,9387.08,348262438.61,1589587200.0,9584.9,9224.32,9311.69,37023.76,direct,
2020-05-17,9670.56,,505834872.59,,,,,9670.56,505834872.59,1589673600.0,9885.55,9334.23,9387.08,52271.64,direct,
2020-05-18,9722.73,,606235218.3,,,,,9722.73,606235218.3,1589760000.0,9943.74,9476.37,9670.56,62325.78,direct,
2020-05-19,9780.2,,587660019.81,,,,,9780.2,587660019.81,1589846400.0,9890.69,9471.96,9722.73,60720.68,direct,
2020-05-20,9509.45,,593918718.08,,,,,9509.45,593918718.08,1589932800.0,9832.94,9323.82,9780.2,61892.78,direct,
2020-05-21,9059.11,,798218781.95,,,,,9059.11,798218781.95,1590019200.0,9566.81,8811.54,9509.45,87116.97,direct,
2020-05-22,9170.74,,405255700.32,,,,,9170.74,405255700.32,1590105600.0,9265.04,8936.82,9059.11,44400.9,direct,
2020-05-23,9186.19,,217819517.42,,,,,9186.19,217819517.42,1590192000.0,9311.34,9101.08,9170.74,23636.66,direct,
2020-05-24,8718.49,,412753415.47,,,,,8718.49,412753415.47,1590278400.0,9307.11,8707.14,9186.19,45736.61,direct,
2020-05-25,8901.48,,386241517.98,,,,,8901.48,386241517.98,1590364800.0,8977.43,8639.46,8718.49,43894.32,direct,
2020-05-26,8844.5,,352930782.24,,,,,8844.5,352930782.24,1590451200.0,9011.53,8705.66,8901.48,39855.17,direct,
2020-05-27,9204.62,,381475134.6,,,,,9204.62,381475134.6,1590537600.0,9222.3,8820.55,8844.5,42022.36,direct,
2020-05-28,9579.71,,530613444.11,,,,,9579.71,530613444.11,1590624000.0,9619.34,9112.3,9204.62,56625.62,direct,
2020-05-29,9424.62,,379875666.16,,,,,9424.62,379875666.16,1590710400.0,9601.43,9344.8,9579.71,40183.32,direct,
2020-05-30,9699.78,,235049817.45,,,,,9699.78,235049817.45,1590796800.0,9735.73,9340.45,9424.62,24640.28,direct,
2020-05-31,9450.47,,212143031.97,,,,,9450.47,212143031.97,1590883200.0,9703.51,9400.25,9699.78,22242.38,direct,
2020-06-01,10211.23,,435270237.66,,,,,10211.23,435270237.66,1590969600.0,10359.02,9421.6,9450.47,44485.42,direct,
2020-06-02,9523.75,,812990990.27,,,,,9523.75,812990990.27,1591056000.0,10232.25,9344.53,10211.23,82606.91,direct,
2020-06-03,9666.06,,316212538.78,,,,,9666.06,316212538.78,1591142400.0,9666.25,9408.56,9523.75,33114.73,direct,
2020-06-04,9794.55,,418578381.27,,,,,9794.55,418578381.27,1591228800.0,9877.89,9470.9,9666.06,43080.32,direct,
2020-06-05,9622.02,,406449067.36,,,,,9622.02,406449067.36,1591315200.0,9846.54,9611.19,9794.55,41806.08,direct,
2020-06-06,9671.46,,221180782.78,,,,,9671.46,221180782.78,1591401600.0,9728.4,9536.15,9622.02,22979.04,direct,
2020-06-07,9750.7,,374577294.36,,,,,9750.7,374577294.36,1591488000.0,9806.21,9410.33,9671.46,39020.91,direct,
2020-06-08,9782.58,,318606275.83,,,,,9782.58,318606275.83,1591574400.0,9801.19,9658.72,9750.7,32766.08,direct,
2020-06-09,9779.7,,376816490.4,,,,,9779.7,376816490.4,1591660800.0,9884.83,9604.13,9782.58,38753.41,direct,
2020-06-10,9891.84,,395005942.58,,,,,9891.84,395005942.58,1591747200.0,9990.4,9708.63,9779.7,40206.35,direct,
2020-06-11,9268.13,,827582593.73,,,,,9268.13,827582593.73,1591833600.0,9970.77,9093.42,9891.84,86717.5,direct,
2020-06-12,9464.23,,384322097.92,,,,,9464.23,384322097.92,1591920000.0,9548.13,9238.24,9268.13,40820.42,direct,
2020-06-13,9474.65,,156509665.57,,,,,9474.65,156509665.57,1592006400.0,9492.0,9363.89,9464.23,16597.62,direct,
2020-06-14,9333.7,,181308843.48,,,,,9333.7,181308843.48,1592092800.0,9479.56,9251.02,9474.65,19334.41,direct,
2020-06-15,9429.65,,616170633.01,,,,,9429.65,616170633.01,1592179200.0,9498.69,8909.5,9333.7,66872.84,direct,
2020-06-16,9526.7,,378768702.55,,,,,9526.7,378768702.55,1592265600.0,9585.17,9383.33,9429.65,39887.07,direct,
